,sentiment,date,channel,game,user,mod,subscriber,message,pred_sentiment,inferred,class_scores
632,1,2018-05-15T16:59:55.589Z,forsen,Animal Super Squad,34019,False,True,forsenCD Clap PLEBS CAN SPAM forsenCD Clap PLEBS CAN SPAM,0,True,[0.06239177 0.67357645 0.26403178]
633,0,2018-05-13T10:26:34.554Z,riotgames,League of Legends,1280010,False,False,EU CROWD LUL,1,True,[0.1  0.22 0.68]
634,0,2018-05-18T15:54:32.228Z,riotgames,League of Legends,9943002,False,False,skarner uninstall,0,False,"[0.33, 0.34, 0.33]"
635,0,2018-05-14T16:11:16.363Z,forsen,IRL,45108,False,True,forsenS nymnCorn,0,False,"[0.33, 0.34, 0.33]"
636,0,2018-05-13T20:08:29.786Z,forsen,Super Mario Odyssey,39999,False,True,@forsen Trihex said to use pro controller,0,False,"[0.33, 0.34, 0.33]"
637,0,2018-05-25T20:12:04.127Z,forsen,Detroit: Become Human,2527779,False,True,!roulette all,0,False,"[0.33, 0.34, 0.33]"
638,0,2018-05-28T20:18:41.604Z,sodapoppin,SpeedRunners,100748,False,True,D:,-1,True,[0.59405941 0.27722772 0.12871287]
639,0,2018-05-11T03:52:13.660Z,moonmoon_ow,The Last Door,1464,False,True,👁️,0,False,"[0.33, 0.34, 0.33]"
640,1,2018-05-09T22:41:47.733Z,xqcow,Overwatch,814007,False,True,MEOWTH LOL OMEGALUL,1,True,[0.03076923 0.28846154 0.68076923]
641,0,2018-05-16T16:05:03.435Z,forsen,IRL,185575,False,True,HYPERDANSGAME YOU DONT SKIP BLACK MEDIUM SMALL SQUARE .,0,False,"[0.33, 0.34, 0.33]"
642,-1,2018-05-27T05:44:00.075Z,xqcow,Detroit: Become Human,2091155,False,False,gweek PepeHands,-1,True,[0.66336634 0.16831683 0.16831683]
643,0,2018-05-21T16:39:00.497Z,forsen,IRL,219628,False,True,"GET A P.O BOX, I WILL SEND YOU ONE :) forsen ⁭",1,True,[0.06 0.13 0.81]
644,0,2018-05-31T21:32:43.693Z,forsen,Dark Souls,168105,False,False,Kapp,0,False,"[0.33, 0.34, 0.33]"
645,1,2018-05-22T21:13:13.706Z,forsen,Burnout Paradise,63020,False,True,gachiBASS Clap More,1,True,[0.01717475 0.14813225 0.834693  ]
646,0,2018-05-12T09:35:07.317Z,riotgames,League of Legends,1037600,False,False,KHAN LUL,1,True,[0.1  0.22 0.68]
647,-1,2018-05-30T03:57:58.413Z,xqcow,Dark Souls,1064204,False,False,BibleThump,-1,True,[0.59 0.19 0.22]
648,0,2018-05-16T05:06:15.860Z,xqcow,Overwatch,2074077,False,False,beer?,0,False,"[0.33, 0.34, 0.33]"
649,1,2018-05-15T18:12:32.759Z,forsen,Animal Super Squad,3533535,False,False,nyanPls CUTE CHAT nyanPls AYAYA,1,True,[0.01519757 0.1231003  0.86170213]
650,1,2018-05-13T21:52:40.088Z,forsen,Super Mario Odyssey,3854733,False,False,OMEGALUL,1,True,[0.16 0.25 0.59]
651,-1,2018-05-25T18:55:03.359Z,sodapoppin,IRL,412947,False,False,BANNED,-1,True,[0.53846154 0.38461538 0.07692308]
652,-1,2018-05-24T23:09:19.935Z,xqcow,Dark Souls III,14535587,False,True,"I've beaten this game 13 times before, really fun never forget it but a pain in the ass",-1,True,[0.89170361 0.10132996 0.00696643]
653,0,2018-05-05T17:47:28.354Z,forsen,Fallout: New Vegas,1490081,False,True,STEALTH BOYYYYYYYYYYYYY,0,True,[0.23076923 0.69230769 0.07692308]
654,0,2018-05-04T01:02:46.908Z,sodapoppin,For the King,173960,False,False,@Maxwon he just did more damage tho,-1,True,[0.84615385 0.07692308 0.07692308]
655,0,2018-05-28T20:00:43.680Z,sodapoppin,Bless Online,413052,False,False,MALE gaciBASS MALE gaciBASS MALE gaciBASS MALE gaciBASS MALE gaciBASS MALE gaciBASS,0,False,"[0.33, 0.34, 0.33]"
656,0,2018-05-31T21:52:47.595Z,forsen,Dark Souls,411873,False,True,UPGRADE SWORD,0,False,"[0.33, 0.34, 0.33]"
657,-1,2018-05-05T17:48:15.648Z,forsen,Fallout: New Vegas,21560,False,True,@forsen FeelsWeirdMan,0,False,"[0.33, 0.34, 0.33]"
658,0,2018-05-29T22:47:40.350Z,xqcow,Overwatch,1664770,False,False,Detroit was Pog,1,True,[0.05 0.21 0.74]
659,1,2018-05-29T20:16:19.668Z,xqcow,Overwatch,1688782,False,False,phenomenal experience,0,False,"[0.33, 0.34, 0.33]"
660,1,2018-05-26T21:08:22.487Z,forsen,Detroit: Become Human,25086,False,False,DARK SASI KKomrade DARK SASI KKomrade DARK SASI KKomrade .,0,False,"[0.33, 0.34, 0.33]"
661,-1,2018-05-29T04:08:02.939Z,xqcow,Overwatch,6073673,False,False,Dragon ResidentSleeper,-1,True,[0.6  0.22 0.18]
662,0,2018-05-27T04:13:46.861Z,moonmoon_ow,Dark Souls,844194,False,True,moon2SMUG,0,False,"[0.33, 0.34, 0.33]"
663,0,2018-05-26T17:36:46.687Z,forsen,Detroit: Become Human,9642282,False,False,Pog CHOICES ACTUALLY DO MATTER Pog,1,True,[0.00241499 0.4686051  0.52897991]
664,0,2018-05-15T16:25:35.610Z,riotgames,League of Legends,1035045,False,False,sound?!,0,False,"[0.33, 0.34, 0.33]"
665,1,2018-05-04T02:31:10.063Z,moonmoon_ow,Darkest Dungeon,65954,False,True,TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap TriKool Clap,1,True,[8.55855120e-38 1.38245456e-16 1.00000000e+00]
666,0,2018-05-14T16:19:22.298Z,moonmoon_ow,Salt and Sanctuary,2126886,False,True,moon2N ok,0,True,[0.07692308 0.69230769 0.23076923]
667,1,2018-05-10T20:25:19.617Z,forsen,Darwin Project,87065,False,True,I CHOOSE forsenE,0,False,"[0.33, 0.34, 0.33]"
668,-1,2018-05-27T02:39:34.453Z,xqcow,Overwatch,3312,True,True,xQc has made chat D: 2778 times,-1,True,[0.59405941 0.27722772 0.12871287]
669,0,2018-05-21T16:25:54.425Z,forsen,IRL,50067,False,True,EZY er,0,False,"[0.33, 0.34, 0.33]"
670,-1,2018-05-08T18:13:05.434Z,moonmoon_ow,Shovel Knight,293199,False,True,monkaMEGA This is it,0,False,"[0.33, 0.34, 0.33]"
671,0,2018-05-11T04:37:59.826Z,moonmoon_ow,The Last Door,145121,False,True,monkaMEGA WHAT,0,False,"[0.33, 0.34, 0.33]"
672,0,2018-05-25T16:48:02.278Z,sodapoppin,IRL,3312,True,True,"@vallops_ Channel sodapoppin has been live for 17h, 54m and 57s",0,False,"[0.33, 0.34, 0.33]"
673,1,2018-05-27T20:50:44.209Z,forsen,Dark Souls,871696,False,True,haHAA,-1,True,[0.53465347 0.22772277 0.23762376]
674,0,2018-05-14T01:08:35.012Z,xqcow,Overwatch,493246,True,True,WHAT,0,False,"[0.33, 0.34, 0.33]"
675,-1,2018-05-09T14:05:26.360Z,forsen,Radical Heights,47155,False,False,THIS CHAT IS LITERALLY SPAM AND TRASH TALK .................. ⁭,-1,True,[0.53846154 0.38461538 0.07692308]
676,1,2018-05-12T14:49:09.782Z,riotgames,League of Legends,198800,False,False,NA ZZZZZ GIRL LUL,1,True,[0.1  0.22 0.68]
677,0,2018-05-23T21:23:01.103Z,forsen,Raft,261172,False,False,2$ TOP DONATOR OF THE DAY OMEGALUL 2$ TOP DONATOR OF THE DAY OMEGALUL 2$ TOP DONATOR OF THE DAY OMEGALUL,0,True,[2.37145070e-04 9.04636649e-01 9.51262056e-02]
678,-1,2018-05-26T20:31:32.750Z,forsen,Detroit: Become Human,2291,False,True,monkaMEGA ⁭,0,False,"[0.33, 0.34, 0.33]"
679,0,2018-05-14T17:33:36.414Z,forsen,Super Mario Odyssey,251175,False,True,HYPERBRUH,-1,True,[0.52 0.27 0.21]
680,0,2018-05-07T15:54:52.306Z,forsen,IRL,12121993,False,False,cold coffee in tropical shithole,0,False,"[0.33, 0.34, 0.33]"
681,0,2018-05-20T11:57:56.791Z,riotgames,League of Legends,3908006,False,False,PogChamp,1,True,[0.01 0.03 0.96]
682,1,2018-05-28T23:46:11.381Z,sodapoppin,Bless Online,16321,False,True,i am :),1,True,[0.06 0.13 0.81]
683,1,2018-05-07T23:03:20.172Z,xqcow,Overwatch,3312,True,True,xqcLove IgnorantBoot is staying in the jungle! xqcLove Thanks so much for subbing xqcCat And supporting the stream! xqcCat,0,True,[0.01369863 0.49315068 0.49315068]
684,-1,2018-05-28T19:12:53.660Z,sodapoppin,Bless Online,9517506,False,False,ANOTHER CRASH Pog,0,True,[0.1635514  0.49065421 0.34579439]
685,1,2018-05-16T18:41:24.528Z,forsen,The Council,140278,False,False,RECKFUL OMEGALUL,1,True,[0.16 0.25 0.59]
686,1,2018-05-19T18:15:54.654Z,forsen,STAY,9000,False,True,"forsenPrime forsensmum, Thanks for SMASHING the TWITCH PRIME button forsenPrime Clap",1,True,[0.00869565 0.24       0.75130435]
687,0,2018-05-13T23:27:30.411Z,xqcow,Overwatch,5743,False,False,HYPERDANSGAME SKIPQC,0,False,"[0.33, 0.34, 0.33]"
688,1,2018-05-19T20:58:14.144Z,sodapoppin,FAR: Lone Sails,83166,False,False,FREE EMOTE forsenCD Clap,1,True,[0.00692521 0.09556787 0.89750693]
689,0,2018-05-19T05:32:43.264Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,2099746,False,True,Heal 10,0,False,"[0.33, 0.34, 0.33]"
690,1,2018-05-29T22:24:20.669Z,xqcow,Overwatch,2297975,False,False,MrDestructoid Clap MrDestructoid Clap MrDestructoid Clap MrDestructoid Clap MrDestructoid Clap MrDestructoid Clap MrDestructoid Clap MrDestructoid Clap MrDestructoid Clap MrDestructoid Clap MrDestructoid Clap MrDestructoid Clap,1,True,[3.00829493e-16 3.75025840e-01 6.24974160e-01]
691,0,2018-05-24T22:30:24.438Z,sodapoppin,IRL,1300989,False,False,It will most likely just bluescreen,0,False,"[0.33, 0.34, 0.33]"
692,0,2018-05-09T03:32:02.171Z,xqcow,IRL,1118293,False,False,WwWwWwWwWw,0,False,"[0.33, 0.34, 0.33]"
693,0,2018-05-12T22:20:24.273Z,forsen,Lake Ridden,257198,False,True,Kapp,0,False,"[0.33, 0.34, 0.33]"
694,1,2018-05-13T14:29:26.201Z,riotgames,League of Legends,1748732,False,False,NA PogChamp,1,True,[0.01 0.03 0.96]
695,-1,2018-05-30T17:51:27.734Z,forsen,Dark Souls,158275,False,False,@forsen Just admit you are too lazy,0,True,[0.14893617 0.68085106 0.17021277]
696,1,2018-05-20T02:22:08.687Z,xqcow,Overwatch,3445120,False,False,EEKKO LUL,1,True,[0.1  0.22 0.68]
697,0,2018-05-05T16:03:45.534Z,forsen,Fallout: New Vegas,1385149,False,True,Pog YES,1,True,[0.00869565 0.21913043 0.77217391]
698,1,2018-05-05T15:53:18.032Z,forsen,Fallout: New Vegas,4824610,False,True,WE ARE READY FOR CHAPTER 4 FeelsGoodMan Clap WE ARE READY FOR CHAPTER 4 FeelsGoodMan Clap,1,True,[2.27644294e-08 1.15655048e-03 9.98843427e-01]
699,0,2018-05-07T03:19:28.768Z,xqcow,Overwatch,951709,False,False,ResidentSleeper,-1,True,[0.6  0.22 0.18]
700,1,2018-05-23T18:40:57.975Z,forsen,Raft,1385149,False,False,Cx haHAA,-1,True,[0.53465347 0.22772277 0.23762376]
701,-1,2018-05-27T04:01:36.357Z,moonmoon_ow,Dark Souls,1046174,False,False,"MOONMOON_OW You complaining about how easy DS1 is, but you know what? You playin like easy-mod with all that LVLs Jebaited , strenght-build SMOrc armor SSSsss and heavy weapon EleGiggle , if you would play the game in a RIGHT WAY you would cry like a baby BabyRage So admit that the game is REALLY HARD and we will forgive you :)",0,True,[3.92981232e-06 9.97433317e-01 2.56275302e-03]
702,0,2018-05-01T16:22:16.216Z,forsen,IRL,134677,False,False,Did you finish Fallout NV already?,0,False,"[0.33, 0.34, 0.33]"
703,1,2018-05-08T20:52:37.206Z,forsen,Darwin Project,1341242,False,True,naroWink ilarjWink,0,False,"[0.33, 0.34, 0.33]"
704,0,2018-05-03T12:46:16.180Z,riotgames,League of Legends,274116,False,False,RAKAN LUL,1,True,[0.1  0.22 0.68]
705,1,2018-05-28T14:50:22.425Z,moonmoon_ow,Dark Souls,15588883,False,True,nice,1,True,[0.07692308 0.38461538 0.53846154]
706,1,2018-05-18T21:02:59.763Z,xqcow,Overwatch,3312,True,True,xQc has GONE AGANE 1160 times! xqcS 🔄,0,False,"[0.33, 0.34, 0.33]"
707,1,2018-05-19T22:09:58.842Z,sodapoppin,FAR: Lone Sails,11886630,False,False,"KonCha (◕‿◕✿) Dear Weebs in the chat, you are sugoi. Whatever is going on in your kokoro right now, please know that you are kawaii and your story is not a filler. You are loved (◕‿◕✿) KonCha .",1,True,[1.54757223e-06 1.57087286e-02 9.84289724e-01]
708,1,2018-05-19T20:00:12.284Z,forsen,STAY,367671,False,True,LIT CHAT 😂 👌 💯LIT CHAT 😂 👌 💯LIT CHAT 😂 👌 💯,1,True,[1.46804575e-04 5.99517618e-03 9.93858019e-01]
709,-1,2018-05-26T20:34:17.733Z,forsen,Detroit: Become Human,415190,False,True,DIIIIMOOOOOOOOON PepeHands,-1,True,[0.66336634 0.16831683 0.16831683]
710,1,2018-05-02T19:05:57.193Z,forsen,Fallout: New Vegas,936083,False,True,LETS forsenDisco LAG forsenDisco THE forsenDisco CHAT forsenDisco,0,True,[0.30769231 0.61538462 0.07692308]
711,1,2018-05-08T17:25:20.336Z,forsen,Barbie and the Magic of Pegasus,121728,False,True,GabeN,0,False,"[0.33, 0.34, 0.33]"
712,1,2018-05-11T15:53:54.510Z,forsen,IRL,249889,False,False,I'M HERE ONLY FOR THE CHAT lirikGREAT Clap,1,True,[0.05 0.23 0.72]
713,0,2018-05-23T05:28:48.145Z,xqcow,Until Dawn,1498952,False,False,@xQcOW Get your hands in a comfy position in case you need to stay still,0,False,"[0.33, 0.34, 0.33]"
714,1,2018-05-08T17:57:41.986Z,forsen,Murderous Pursuits,12317537,False,True,SEAS LAST AYAYA Clap,1,True,[0.00960246 0.11926253 0.87113501]
715,1,2018-05-31T21:16:34.834Z,sodapoppin,IRL,1131536,False,False,same for me bout with u soda OMEGALUL,1,True,[0.16 0.25 0.59]
716,-1,2018-05-07T16:06:05.738Z,moonmoon_ow,Stephen's Sausage Roll,2295824,False,True,RETARD OMEGAROLL,-1,True,[0.76923077 0.15384615 0.07692308]
717,1,2018-05-20T01:23:12.143Z,xqcow,Overwatch,1719460,False,True,@xqcow thanks for making me smile when times are bad xqcSmile,0,True,[0.13253012 0.5060241  0.36144578]
718,-1,2018-05-03T01:47:01.766Z,sodapoppin,Ori and the Blind Forest,66716,False,True,PepeHands,-1,True,[0.66336634 0.16831683 0.16831683]
719,0,2018-05-09T15:41:18.531Z,forsen,Radical Heights,10677045,False,True,!roulette 25,0,False,"[0.33, 0.34, 0.33]"
720,0,2018-05-25T18:19:52.263Z,sodapoppin,IRL,294162,False,False,4Mansion,0,False,"[0.33, 0.34, 0.33]"
721,1,2018-05-12T14:17:39.800Z,riotgames,League of Legends,556760,False,False,PROXY SION POGGERS,1,True,[0.04 0.12 0.84]
722,1,2018-05-08T13:25:31.420Z,riotgames,League of Legends,3024739,False,False,TP LUL,1,True,[0.1  0.22 0.68]
723,1,2018-05-05T06:58:28.536Z,moonmoon_ow,Darkest Dungeon,889286,False,False,107 LUL,1,True,[0.1  0.22 0.68]
724,1,2018-05-19T19:34:28.270Z,forsen,STAY,990467,False,False,LEGENDARY QUEST ZULUL MAKE OTHERS ADD 1 TO 20/100 AND PASTE IT IN CHAT UNTILL IT REACHES 100/100 ZULUL,0,True,[0.07692308 0.84615385 0.07692308]
725,0,2018-05-23T03:00:24.132Z,xqcow,Until Dawn,636131,False,False,OK,0,True,[0.07692308 0.69230769 0.23076923]
726,1,2018-05-06T23:24:28.549Z,sodapoppin,IRL,11068448,False,False,KKool,0,False,"[0.33, 0.34, 0.33]"
727,0,2018-05-03T02:52:47.692Z,moonmoon_ow,The Binding of Isaac: Afterbirth,15,True,True,Moonmoon's emotes and subscriber badges: https://twitchemotes.com/channel/moonmoon_ow,0,False,"[0.33, 0.34, 0.33]"
728,1,2018-05-20T15:45:52.325Z,forsen,IRL,20746,False,True,forsenGrill I did this,0,False,"[0.33, 0.34, 0.33]"
729,-1,2018-05-07T14:35:59.354Z,moonmoon_ow,IRL,233635,False,True,did you mastubate to a big tiddies anime girl?,0,False,"[0.33, 0.34, 0.33]"
730,0,2018-05-24T18:00:50.603Z,forsen,Raft,4111355,False,False,YOU CAN WEAR THE SHARK HEAD OMGScoods YOU CAN WEAR THE SHARK HEAD OMGScoods,0,False,"[0.33, 0.34, 0.33]"
731,1,2018-05-12T23:29:16.462Z,xqcow,Overwatch,2476590,False,False,forsenOMEGA,0,False,"[0.33, 0.34, 0.33]"
732,0,2018-05-11T10:27:57.753Z,riotgames,League of Legends,255516,False,False,？,0,False,"[0.33, 0.34, 0.33]"
733,1,2018-05-16T16:44:23.524Z,forsen,IRL,121497,False,True,☀️ 🚗 FeelsGoodMan Clap,1,True,[1.55196472e-05 3.05291212e-02 9.69455359e-01]
734,-1,2018-05-15T21:46:35.568Z,sodapoppin,IRL,10740082,False,False,FeelsBadMan,-1,True,[0.66 0.16 0.18]
735,-1,2018-05-10T20:52:16.602Z,forsen,Darwin Project,1035454,False,False,LAST PLACE FeelsWeirdMan,0,False,"[0.33, 0.34, 0.33]"
736,0,2018-05-27T18:22:33.363Z,forsen,Dark Souls,908507,False,False,LULW,1,True,[0.16 0.22 0.62]
737,1,2018-05-15T19:35:43.679Z,forsen,Laser League,6154,False,True,WORKED forsenPrime,0,False,"[0.33, 0.34, 0.33]"
738,1,2018-05-18T13:01:38.440Z,riotgames,League of Legends,2674697,False,False,BWIPO POGGERS,1,True,[0.04 0.12 0.84]
739,-1,2018-05-09T17:34:58.175Z,forsen,Radical Heights,492376,False,False,monkaS,0,True,[0.26 0.57 0.17]
740,1,2018-05-19T12:02:20.470Z,riotgames,League of Legends,2862199,False,False,Wow...this is Not Our Chat MingLee ?? BUT We can type Chinese here MingLee /\ MingLee And we type Chinese in ANY CHAT We Want!! No need to respect other country MingLee Raid MingLee Raid NotATK NotATK NotATK NotATK 2,0,True,[0.00079527 0.78932858 0.20987615]
741,0,2018-05-09T13:46:25.618Z,forsen,Radical Heights,736091,False,True,TriHard /,0,True,[0.35 0.36 0.29]
742,0,2018-05-09T11:03:21.117Z,sodapoppin,For the King,294038,False,True,!uptime bot,0,False,"[0.33, 0.34, 0.33]"
743,-1,2018-05-06T03:32:02.404Z,xqcow,Overwatch,30180,False,True,too real PepeHands,-1,True,[0.66336634 0.16831683 0.16831683]
744,0,2018-05-27T18:52:47.681Z,forsen,Dark Souls,12064705,False,True,USE it Pog,1,True,[0.05 0.21 0.74]
745,0,2018-05-19T02:01:04.522Z,xqcow,Beat Saber,1869390,False,False,id hit it,0,False,"[0.33, 0.34, 0.33]"
746,1,2018-05-05T05:57:21.397Z,moonmoon_ow,Darkest Dungeon,6570221,False,True,ppHop ᵐʸ ppHop ᵈʳᵉᵃᵐ ppHop ᶦˢ ppHop ᵃ ppHop ᶜʰᵃᵗ ppHop ᶠᵘˡˡ ppHop ᵒᶠ ppHop ˢᵐᵒˡ ppHop ˢᵖᵃᵐ ppHop ppHop ᵐʸ ppHop ᵈʳᵉᵃᵐ ppHop ᶦˢ ppHop ᵃ ppHop ᶜʰᵃᵗ ppHop ᶠᵘˡˡ ppHop ᵒᶠ ppHop ˢᵐᵒˡ ppHop ˢᵖᵃᵐ ppHop ppHop ᵐʸ ppHop ᵈʳᵉᵃᵐ ppHop ᶦˢ ppHop ᵃ ppHop ᶜʰᵃᵗ ppHop ᶠᵘˡˡ ppHop ᵒᶠ ppHop ˢᵐᵒˡ ppHop ˢᵖᵃᵐ ppHop,0,False,"[0.33, 0.34, 0.33]"
747,1,2018-05-09T18:30:55.671Z,forsen,Darwin Project,64931,False,True,ZULUL,0,False,"[0.33, 0.34, 0.33]"
748,1,2018-05-09T23:32:25.915Z,sodapoppin,IRL,645913,False,False,Meme Potential shoe,0,False,"[0.33, 0.34, 0.33]"
749,1,2018-05-11T08:00:07.596Z,riotgames,League of Legends,1921640,False,False,TL GONNA WRECK KZ CALLIN IT NOW FNC WILL GO 0-2 LUL,0,True,[0.33898305 0.37288136 0.28813559]
750,0,2018-05-01T19:41:34.123Z,forsen,Fallout: New Vegas,1658417,False,True,PLAY WITH SODA OR NO BALLS forsenSWA,0,True,[0.03797468 0.91139241 0.05063291]
751,0,2018-05-01T19:47:29.249Z,forsen,The Forest,701329,False,True,!roulette 1000,0,False,"[0.33, 0.34, 0.33]"
752,0,2018-05-25T10:09:37.410Z,sodapoppin,Detroit: Become Human,100748,False,True,forsenThink The strings surving after a while,0,False,"[0.33, 0.34, 0.33]"
753,-1,2018-05-21T16:43:50.827Z,forsen,IRL,251374,False,False,LIDL COUNTRY PepeHands,-1,True,[0.66336634 0.16831683 0.16831683]
754,0,2018-05-24T06:44:51.699Z,xqcow,Overwatch,963227,False,True,DARREN,0,False,"[0.33, 0.34, 0.33]"
755,0,2018-05-12T14:26:15.096Z,riotgames,League of Legends,1153951,False,False,EU POGGERS,1,True,[0.04 0.12 0.84]
756,1,2018-05-30T03:35:25.357Z,moonmoon_ow,Baldi's Basics in Education and Learning,40844,False,True,moon2SMUG Thanks ThisIsNine for 15 months in a row! moon2SMUG,0,True,[0.07692308 0.46153846 0.46153846]
757,-1,2018-05-07T04:32:53.847Z,xqcow,IRL,9547975,False,True,PENIS,0,False,"[0.33, 0.34, 0.33]"
758,-1,2018-05-21T06:28:56.514Z,sodapoppin,Warcraft III: The Frozen Throne,3873638,False,False,DansGame,-1,True,[0.62 0.22 0.16]
759,-1,2018-05-27T23:17:19.208Z,forsen,Dark Souls,141736,False,False,BEDFAGS FailFish BEDFAGS FailFish BEDFAGS FailFish BEDFAGS FailFish,-1,True,[9.97982341e-01 3.32809702e-04 1.68484911e-03]
760,0,2018-05-23T18:24:24.156Z,forsen,Raft,52793,False,False,👉,0,True,[0.07118644 0.46779661 0.46101695]
761,1,2018-05-11T11:23:06.783Z,riotgames,League of Legends,320455,False,False,EleGiggle P EleGiggle N I Z,1,True,[0.0341556  0.27419355 0.69165085]
762,1,2018-05-15T15:41:30.292Z,riotgames,League of Legends,82878,False,False,MASTERY 4 ASHE LUL,1,True,[0.1  0.22 0.68]
763,1,2018-05-03T16:00:37.680Z,forsen,IRL,416336,False,False,KKool Clap,1,True,[0.05 0.23 0.72]
764,0,2018-05-09T04:54:03.436Z,moonmoon_ow,Conan Exiles,6400475,False,True,Eat ur meat moon2N,0,False,"[0.33, 0.34, 0.33]"
765,1,2018-05-12T15:31:10.393Z,forsen,IRL,171954,False,True,KKool 🎸 ⁭,1,True,[0.015625 0.453125 0.53125 ]
766,1,2018-05-27T11:34:48.945Z,xqcow,Detroit: Become Human,649091,False,False,LUL,1,True,[0.1  0.22 0.68]
767,0,2018-05-02T17:16:29.570Z,forsen,Fallout: New Vegas,180960,False,False,monkaOMEGA,0,False,"[0.33, 0.34, 0.33]"
768,1,2018-05-05T02:20:12.586Z,sodapoppin,Donkey Kong 64,2971184,False,True,sodaH,0,False,"[0.33, 0.34, 0.33]"
769,0,2018-05-31T17:24:15.678Z,forsen,Dark Souls,335755,False,True,HYPERBRUH ⁭,-1,True,[0.52 0.27 0.21]
770,0,2018-05-23T05:40:42.443Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,860589,False,True,moon2M,0,False,"[0.33, 0.34, 0.33]"
771,0,2018-05-06T12:18:11.063Z,riotgames,League of Legends,954463,False,False,SwiftRage SwiftRage SwiftRage,-1,True,[0.71183803 0.2246661  0.06349587]
772,0,2018-05-29T23:25:24.402Z,xqcow,Overwatch,234872,False,True,????,0,False,"[0.33, 0.34, 0.33]"
773,1,2018-05-14T15:53:59.592Z,moonmoon_ow,Salt and Sanctuary,41684,False,True,Clap2 moon2H,0,False,"[0.33, 0.34, 0.33]"
774,0,2018-05-15T13:37:36.537Z,riotgames,League of Legends,526830,False,False,死爽了沒??,0,False,"[0.33, 0.34, 0.33]"
775,-1,2018-05-11T15:07:29.889Z,riotgames,League of Legends,813215,False,False,wtf inhib low hp?,-1,True,[0.76744186 0.20930233 0.02325581]
776,0,2018-05-13T01:32:48.797Z,xqcow,Overwatch,130522,False,True,Pog,1,True,[0.05 0.21 0.74]
777,1,2018-05-17T16:43:44.914Z,forsen,House Flipper,6955778,False,False,HYPERS,1,True,[0.09 0.23 0.68]
778,0,2018-05-03T18:39:54.049Z,forsen,Shoppe Keep 2,1855,False,True,OMEGALUL,1,True,[0.16 0.25 0.59]
779,0,2018-05-29T22:11:02.892Z,forsen,Dark Souls,459984,False,True,T OMEGALUL XIC STREAMER,1,True,[0.16 0.25 0.59]
